,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
18,18,18,18,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.4,0.75,0.0,0.333,0.333,True
19,19,19,19,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Chris Flexen,1,Minute Maid Park,32,623167,3.92,9.0,6.23,1.37,0.257,0.308,0.75,0.667,0.333,0.2,0.25,True
20,20,20,20,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Taijuan Walker,1,Petco Park,31,592836,3.45,8.28,6.9,1.19,0.242,0.375,0.75,0.4,0.0,0.6,0.0,True
21,21,21,23,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Wily Peralta,1,PNC Park,10,503449,2.29,7.9,7.13,1.44,0.24,0.667,0.333,0.0,0.4,0.25,0.25,True
22,22,22,24,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.083,0.0,0.75,0.5,0.333,0.2,True
23,23,23,25,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.5,0.0,0.2,0.0,0.0,0.0,True
24,24,24,26,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Jameson Taillon,1,Target Field,26,592791,3.95,8.5,7.76,1.14,0.246,0.0,1.0,0.333,0.5,0.0,0.0,True
25,25,25,27,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.2,0.0,0.4,0.25,0.25,0.4,False
26,26,26,28,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Taijuan Walker,1,Petco Park,31,592836,3.45,8.28,6.9,1.19,0.242,0.5,0.25,0.0,0.0,0.2,0.25,False
27,27,27,29,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Garrett Whitlock,1,Angel Stadium,4,676477,3.13,7.39,8.81,1.01,0.219,0.0,0.25,0.2,0.5,0.0,0.0,True
28,28,28,30,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.385,0.333,0.2,0.4,0.0,0.0,False
29,29,29,31,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Jon Gray,1,Progressive Field,7,592351,3.83,7.58,10.1,1.17,0.224,0.0,0.5,0.0,0.2,0.4,0.4,True
30,30,30,32,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.4,0.25,0.0,0.4,0.25,0.2,True
31,31,31,34,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.4,0.333,0.0,0.6,0.25,0.4,True
32,32,32,35,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.417,1.0,0.0,0.0,0.2,1.0,False
33,33,33,36,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,German Marquez,1,Oracle Park,9,608566,5.18,9.54,7.25,1.41,0.27,0.5,0.25,0.0,0.75,0.0,0.25,True
34,34,34,37,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Jameson Taillon,1,Target Field,26,592791,3.95,8.5,7.76,1.14,0.246,0.5,0.25,0.333,0.2,0.0,0.25,True
35,35,35,38,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Ranger Suarez,1,American Family Field,18,624133,3.68,8.97,7.62,1.37,0.258,0.333,0.0,0.0,0.0,0.0,0.4,True
36,36,36,39,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Keegan Thompson,1,Oriole Park at Camden Yards,30,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.0,0.0,0.0,0.0,0.0,True
37,37,37,40,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.357,0.25,0.0,0.5,0.25,0.5,True
38,38,38,42,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.0,0.5,0.5,0.25,0.0,0.0,True
39,39,39,43,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Jameson Taillon,1,Target Field,26,592791,3.95,8.5,7.76,1.14,0.246,0.375,0.0,0.75,0.0,0.4,0.0,True
40,40,40,44,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.4,0.5,0.5,0.0,0.6,True
41,41,41,45,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.333,0.6,0.2,0.0,0.2,0.333,False
42,42,42,46,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.333,0.25,0.2,0.0,0.333,0.25,True
43,43,43,47,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Wily Peralta,1,PNC Park,10,503449,2.29,7.9,7.13,1.44,0.24,0.0,0.0,0.25,0.4,0.667,0.2,True
44,44,44,48,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Joan Adon,1,loanDepot park,20,672851,7.1,10.58,7.65,1.78,0.29,0.0,0.5,0.5,0.6,0.0,0.5,True
45,45,45,49,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,German Marquez,1,Oracle Park,9,608566,5.18,9.54,7.25,1.41,0.27,0.308,0.0,0.0,0.4,0.25,0.0,False
46,46,46,50,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Alek Manoah,1,Kauffman Stadium,5,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.0,0.0,0.667,0.0,0.0,False
47,47,47,53,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,0.333,0.667,0.2,0.25,0.25,0.0,True
48,48,48,54,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.182,0.8,0.0,0.5,0.5,0.0,True
49,49,49,55,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.143,0.25,0.0,0.0,0.0,0.0,True
50,50,50,56,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.182,0.0,0.0,0.25,0.333,0.5,True
51,51,51,57,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Joan Adon,1,loanDepot park,20,672851,7.1,10.58,7.65,1.78,0.29,0.5,0.333,0.0,0.0,0.333,0.5,True
52,52,52,58,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.0,0.5,0.0,0.0,0.5,0.0,True
53,53,53,59,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Ranger Suarez,1,American Family Field,18,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.0,0.667,0.0,0.5,0.25,True
54,54,54,60,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.2,0.25,0.0,0.5,0.0,0.6,False
55,55,55,61,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.333,0.4,0.0,0.0,0.8,0.0,True
56,56,56,62,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Ranger Suarez,1,American Family Field,18,624133,3.68,8.97,7.62,1.37,0.258,0.5,0.6,0.0,0.0,0.2,0.0,True
57,57,57,63,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,1.0,0.0,0.0,0.25,0.667,0.0,True
58,58,58,64,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.071,0.0,0.0,0.333,0.25,0.4,True
59,59,59,66,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Joan Adon,1,loanDepot park,20,672851,7.1,10.58,7.65,1.78,0.29,0.667,0.25,0.25,0.0,0.25,0.5,False
60,60,60,67,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Chris Flexen,1,Minute Maid Park,32,623167,3.92,9.0,6.23,1.37,0.257,0.25,0.0,0.25,0.0,0.5,1.0,False
61,61,61,68,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Garrett Whitlock,1,Angel Stadium,4,676477,3.13,7.39,8.81,1.01,0.219,0.5,0.0,0.333,0.5,0.25,0.25,False
62,62,62,69,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Joan Adon,1,loanDepot park,20,672851,7.1,10.58,7.65,1.78,0.29,0.5,0.0,0.333,0.0,0.25,1.0,True
63,63,63,70,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.0,0.0,0.25,0.0,0.0,0.0,True
64,64,64,71,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Edward Cabrera,0,loanDepot park,20,665795,2.61,4.35,10.02,1.06,0.141,0.5,0.25,0.75,0.6,0.0,0.0,True
65,65,65,72,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.327,1.0,0.333,0.333,0.0,0.25,True
66,66,66,73,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Cole Irvin,1,Truist Park,12,608344,2.92,7.59,6.13,1.03,0.226,0.5,0.2,0.2,0.2,0.5,0.25,False
