,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
23,23,23,23,23,26,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Jesus Luzardo,0,loanDepot park,20,666200,3.29,4.83,11.41,0.95,0.152,0.0,0.0,0.25,0.0,0.5,0.2,False
24,24,24,24,24,27,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Jesus Luzardo,0,loanDepot park,20,666200,3.29,4.83,11.41,0.95,0.152,0.2,0.2,0.333,0.333,0.25,0.6,False
25,25,25,25,25,28,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Luis Garcia,1,Rogers Centre,2,472610,3.51,8.78,9.44,1.27,0.252,0.0,0.25,0.0,0.5,0.4,0.5,True
26,26,26,26,26,29,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,JT Brubaker,0,PNC Park,10,664141,4.49,10.05,9.22,1.52,0.275,0.0,0.5,0.75,0.333,0.0,0.0,True
27,27,27,27,27,30,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Kyle Gibson,1,Citi Field,22,502043,4.36,8.01,6.85,1.17,0.238,0.5,0.25,0.0,0.5,0.0,0.25,False
28,28,28,28,28,32,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Jose Suarez,1,Guaranteed Rate Field,23,660761,4.04,8.52,8.81,1.38,0.244,1.0,0.5,0.0,0.667,0.0,0.4,True
29,29,29,29,29,33,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Nathan Eovaldi,1,Oriole Park at Camden Yards,30,543135,4.23,9.51,8.94,1.23,0.263,0.3,0.0,0.0,0.25,0.25,0.667,True
30,30,30,30,30,34,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.0,0.2,0.0,0.25,0.0,0.0,False
31,31,31,31,31,35,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Joan Adon,1,Oracle Park,9,672851,7.1,10.58,7.65,1.78,0.29,0.5,0.6,0.0,0.5,0.0,0.6,False
32,32,32,32,32,36,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Shane McClanahan,0,Tropicana Field,21,663556,2.24,5.89,11.29,0.83,0.184,0.0,0.0,0.5,0.0,0.0,0.2,True
33,33,33,33,33,37,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Justin Steele,1,American Family Field,18,657006,3.67,8.66,9.13,1.41,0.247,0.25,0.333,1.0,0.25,0.0,0.25,True
34,34,34,34,34,38,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Joan Adon,1,Oracle Park,9,672851,7.1,10.58,7.65,1.78,0.29,0.5,0.0,0.0,0.25,0.25,0.333,True
35,35,35,35,35,40,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Miles Mikolas,0,Busch Stadium,15,571945,3.5,8.09,6.88,1.09,0.239,0.0,0.25,0.0,0.0,0.0,0.0,True
36,36,36,36,36,42,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Kyle Gibson,1,Citi Field,22,502043,4.36,8.01,6.85,1.17,0.238,0.0,0.333,0.5,0.333,0.5,0.2,True
37,37,37,37,37,43,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Carlos Hernandez,0,Kauffman Stadium,5,672578,9.09,13.9,4.81,2.14,0.359,0.0,0.25,0.0,0.25,0.667,1.0,True
38,38,38,38,38,44,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Jesus Luzardo,0,loanDepot park,20,666200,3.29,4.83,11.41,0.95,0.152,0.0,0.5,0.25,0.25,0.4,0.5,True
39,39,39,39,39,45,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Carlos Hernandez,0,Kauffman Stadium,5,672578,9.09,13.9,4.81,2.14,0.359,0.0,0.25,0.333,0.25,0.0,0.5,True
40,40,40,40,40,46,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Shane Bieber,1,Oakland Coliseum,19,669456,3.21,7.86,9.16,1.09,0.233,0.333,0.333,0.25,0.0,0.0,0.0,True
41,41,41,41,41,47,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Nathan Eovaldi,1,Oriole Park at Camden Yards,30,543135,4.23,9.51,8.94,1.23,0.263,0.375,0.667,0.8,0.0,0.333,0.25,True
42,42,42,42,42,48,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Taijuan Walker,0,Citi Field,22,592836,3.45,8.28,6.9,1.19,0.242,0.4,0.0,0.25,0.5,0.333,0.0,True
43,43,43,43,43,49,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Robbie Ray,1,loanDepot park,20,592662,3.96,7.63,10.34,1.19,0.229,0.25,0.25,0.0,0.5,0.75,1.0,False
44,44,44,44,44,51,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Gerrit Cole,1,Kauffman Stadium,5,543037,3.38,7.03,11.58,1.02,0.211,0.333,0.0,0.0,0.0,0.0,0.5,False
45,45,45,45,45,52,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.333,0.6,0.5,0.0,0.5,0.0,True
46,46,46,46,46,53,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Eric Lauer,0,American Family Field,18,641778,3.59,7.75,8.87,1.22,0.23,0.0,0.25,0.0,0.25,0.0,0.25,True
47,47,47,47,47,54,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Nathan Eovaldi,1,Oriole Park at Camden Yards,30,543135,4.23,9.51,8.94,1.23,0.263,0.444,0.5,0.0,0.2,0.4,0.25,True
48,48,48,48,48,56,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Kyle Gibson,1,Citi Field,22,502043,4.36,8.01,6.85,1.17,0.238,0.5,0.25,0.5,0.0,0.5,0.0,False
49,49,49,49,49,57,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.0,0.0,0.25,0.0,0.25,0.25,False
50,50,50,50,50,58,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Spenser Watkins,0,Oriole Park at Camden Yards,30,657093,4.02,9.22,5.84,1.33,0.261,0.0,0.0,0.25,0.2,0.0,0.0,True
51,51,51,51,51,59,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Robbie Ray,1,loanDepot park,20,592662,3.96,7.63,10.34,1.19,0.229,0.385,0.5,0.0,0.0,0.25,0.25,False
52,52,52,52,52,60,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Chad Kuhl,0,Coors Field,1,641771,5.16,9.7,6.64,1.52,0.273,0.4,0.0,0.25,0.8,0.25,0.0,False
53,53,53,53,53,61,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.385,0.5,0.2,0.0,0.667,0.0,True
54,54,54,54,54,62,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Shane McClanahan,0,Tropicana Field,21,663556,2.24,5.89,11.29,0.83,0.184,0.5,0.0,0.75,0.0,0.667,0.667,False
55,55,55,55,55,63,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Carlos Hernandez,0,Kauffman Stadium,5,672578,9.09,13.9,4.81,2.14,0.359,0.0,0.5,0.333,0.25,0.333,0.5,False
56,56,56,56,56,64,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Justin Steele,1,American Family Field,18,657006,3.67,8.66,9.13,1.41,0.247,0.5,0.2,0.75,0.0,0.25,0.0,False
57,57,57,57,57,65,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Gerrit Cole,1,Kauffman Stadium,5,543037,3.38,7.03,11.58,1.02,0.211,0.1,0.0,0.0,0.0,0.2,0.4,True
58,58,58,58,58,66,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Robbie Ray,1,loanDepot park,20,592662,3.96,7.63,10.34,1.19,0.229,0.222,0.667,0.0,0.5,0.0,0.25,True
59,59,59,59,59,67,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Logan Webb,0,Oracle Park,9,657277,3.17,7.99,7.29,1.15,0.237,0.5,0.5,0.5,0.25,0.25,0.5,True
60,60,60,60,60,68,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Jose Berrios,0,Rogers Centre,2,621244,5.19,9.92,8.16,1.35,0.275,0.222,0.6,0.0,0.0,0.5,0.4,False
61,61,61,61,61,69,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Robbie Ray,1,loanDepot park,20,592662,3.96,7.63,10.34,1.19,0.229,0.0,0.333,0.25,0.0,0.25,0.2,True
62,62,62,62,62,70,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Chad Kuhl,0,Coors Field,1,641771,5.16,9.7,6.64,1.52,0.273,0.467,0.25,0.0,0.0,0.0,0.0,False
63,63,63,63,63,71,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Logan Webb,0,Oracle Park,9,657277,3.17,7.99,7.29,1.15,0.237,0.0,0.0,0.0,0.0,0.25,0.0,True
64,64,64,64,64,72,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Logan Webb,0,Oracle Park,9,657277,3.17,7.99,7.29,1.15,0.237,0.0,0.667,0.0,0.5,0.333,0.0,False
65,65,65,65,65,73,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.0,0.0,0.333,0.0,0.25,0.5,False
66,66,66,66,66,74,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Taijuan Walker,0,Citi Field,22,592836,3.45,8.28,6.9,1.19,0.242,0.286,0.0,0.0,0.667,0.25,0.333,True
