,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
28,28,28,37,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Charlie Morton,1,Coors Field,1,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.2,0.0,0.2,0.6,0.333,True
29,29,29,38,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.333,0.0,0.333,0.25,0.25,0.0,True
30,30,30,39,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Rich Hill,1,Oakland Coliseum,19,448179,4.75,9.39,6.84,1.35,0.266,0.167,0.333,0.0,0.5,0.5,0.0,True
31,31,31,40,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Trevor Williams,1,Dodger Stadium,17,592866,3.16,8.19,8.19,1.16,0.239,0.0,0.0,0.25,0.25,0.5,0.0,False
32,32,32,41,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Trevor Williams,1,Dodger Stadium,17,592866,3.16,8.19,8.19,1.16,0.239,0.333,0.0,0.333,0.0,0.0,0.0,True
33,33,33,42,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.333,0.0,0.0,0.0,0.0,0.25,False
34,34,34,43,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Framber Valdez,1,Kauffman Stadium,5,664285,2.87,7.13,8.0,1.15,0.217,0.25,0.667,0.0,0.0,0.333,0.75,False
35,35,35,44,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Adam Wainwright,1,Wrigley Field,24,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.0,0.0,0.5,0.0,0.0,True
36,36,36,46,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.267,0.5,0.5,0.0,0.0,0.4,False
37,37,37,47,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Jordan Montgomery,0,Yankee Stadium,6,656756,0.0,3.6,1.8,0.6,0.125,0.235,0.0,0.25,0.333,0.5,0.667,False
38,38,38,48,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Lucas Giolito,1,Tropicana Field,21,608337,4.91,9.99,10.16,1.5,0.283,0.333,0.5,0.5,0.0,0.2,0.0,True
39,39,39,49,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.333,0.6,0.333,0.667,0.25,0.0,True
40,40,40,51,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Ryan Yarbrough,0,Tropicana Field,21,642232,5.08,9.85,6.35,1.36,0.277,0.75,0.5,0.4,0.0,0.333,0.8,True
41,41,41,52,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Patrick Corbin,1,Great American Ball Park,8,571578,7.02,13.13,8.32,1.82,0.331,0.2,0.333,0.5,0.333,0.0,0.5,False
42,42,42,53,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Jordan Montgomery,0,Yankee Stadium,6,656756,0.0,3.6,1.8,0.6,0.125,0.4,0.0,0.0,0.5,0.0,0.2,True
43,43,43,54,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Mike Clevinger,1,American Family Field,18,605182,3.6,7.75,8.58,1.12,0.226,0.0,0.667,0.0,0.5,0.25,0.5,False
44,44,44,55,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Kevin Gausman,0,Rogers Centre,2,592332,2.91,9.56,10.48,1.23,0.27,0.667,0.5,0.25,0.5,0.0,0.75,True
45,45,45,56,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Charlie Morton,1,Coors Field,1,450203,4.26,7.63,10.35,1.21,0.23,0.25,0.0,0.0,0.8,0.0,0.25,True
46,46,46,57,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Charlie Morton,1,Coors Field,1,450203,4.26,7.63,10.35,1.21,0.23,0.4,0.0,0.333,0.25,0.4,0.0,False
47,47,47,58,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Rich Hill,1,Oakland Coliseum,19,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.25,0.0,0.0,0.5,0.4,True
48,48,48,59,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Framber Valdez,1,Kauffman Stadium,5,664285,2.87,7.13,8.0,1.15,0.217,0.25,0.25,0.0,0.0,0.5,0.0,False
49,49,49,60,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Jakob Junis,1,loanDepot park,20,596001,3.05,7.84,7.69,1.1,0.23,0.333,0.25,0.0,0.25,0.5,0.0,True
50,50,50,61,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.25,0.2,0.2,0.0,0.0,0.0,False
51,51,51,62,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.5,0.5,0.25,0.333,0.25,0.5,True
52,52,52,63,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Jakob Junis,1,loanDepot park,20,596001,3.05,7.84,7.69,1.1,0.23,0.222,0.333,0.0,0.25,1.0,0.5,False
53,53,53,64,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Patrick Corbin,1,Great American Ball Park,8,571578,7.02,13.13,8.32,1.82,0.331,0.28,0.2,0.25,0.5,0.0,0.667,True
54,54,54,65,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.5,0.75,0.6,0.0,0.0,0.0,True
55,55,55,66,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.182,0.6,0.2,0.667,0.25,0.5,True
56,56,56,67,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Jordan Montgomery,0,Yankee Stadium,6,656756,0.0,3.6,1.8,0.6,0.125,0.167,0.333,0.333,0.0,0.25,0.25,True
