,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
40,40,47,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Antonio Senzatela,1,Target Field,26,622608,4.68,12.97,5.31,1.68,0.351,0.333,0.25,0.75,0.4,0.2,0.0,True
41,41,48,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Trevor Rogers,0,loanDepot park,20,669432,5.85,10.16,8.52,1.6,0.283,0.0,0.25,0.0,0.25,0.0,0.0,False
42,42,49,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Cristian Javier,1,Yankee Stadium,6,664299,3.14,6.19,11.84,1.05,0.191,0.0,0.25,0.0,0.0,0.0,0.25,False
43,43,50,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Patrick Sandoval,0,Angel Stadium,4,663776,3.41,9.0,9.66,1.47,0.259,0.133,0.0,0.0,0.5,0.0,0.25,False
44,44,51,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.333,0.5,0.25,0.25,0.75,0.0,True
45,45,52,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.25,0.333,0.0,0.0,0.0,0.0,True
46,46,53,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Max Fried,0,Truist Park,12,608331,2.6,8.07,8.26,1.08,0.237,0.385,0.0,0.6,0.0,0.5,0.333,True
47,47,54,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Blake Snell,0,Petco Park,31,605483,3.96,7.56,11.77,1.33,0.226,0.0,0.5,0.0,0.25,0.5,0.0,True
48,48,55,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Max Fried,0,Truist Park,12,608331,2.6,8.07,8.26,1.08,0.237,0.3,0.0,0.75,0.0,0.0,0.0,True
49,49,56,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Mike Minor,1,Oracle Park,9,501985,6.24,10.02,7.84,1.56,0.276,0.5,0.25,0.0,0.25,0.25,0.0,False
50,50,57,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Miles Mikolas,0,Busch Stadium,15,571945,3.5,8.09,6.88,1.09,0.239,0.333,0.25,0.4,0.5,0.667,0.0,True
51,51,58,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Lance Lynn,0,Guaranteed Rate Field,23,458681,5.88,9.96,9.35,1.29,0.269,0.0,0.0,0.75,0.25,0.5,0.0,True
52,52,60,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.1,0.25,0.0,0.0,0.25,0.0,True
53,53,61,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Trevor Rogers,0,loanDepot park,20,669432,5.85,10.16,8.52,1.6,0.283,0.0,0.0,0.25,0.25,0.333,0.0,True
54,54,63,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Max Fried,0,Truist Park,12,608331,2.6,8.07,8.26,1.08,0.237,0.5,0.0,0.75,0.25,0.2,0.0,False
55,55,64,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Chris Bassitt,1,loanDepot park,20,605135,3.39,7.75,8.93,1.12,0.23,0.667,0.25,0.5,0.25,0.5,0.5,False
56,56,65,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Spenser Watkins,1,Guaranteed Rate Field,23,657093,4.02,9.22,5.84,1.33,0.261,0.5,0.0,0.2,0.6,0.2,1.0,False
57,57,66,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Logan Webb,0,Oracle Park,9,657277,3.17,7.99,7.29,1.15,0.237,0.0,0.0,0.333,0.75,0.0,0.0,False
58,58,67,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.303,0.25,0.667,0.6,0.5,0.333,True
59,59,70,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Chris Archer,0,Target Field,26,502042,4.02,7.01,7.58,1.29,0.212,0.5,0.0,0.0,0.2,0.25,0.5,False
60,60,71,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.333,0.0,0.0,0.0,0.0,True
61,61,72,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.143,0.25,0.25,0.0,0.0,0.0,True
62,62,73,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Logan Gilbert,1,Angel Stadium,4,669302,3.47,8.57,8.3,1.23,0.248,0.1,0.0,0.5,0.25,0.25,1.0,True
63,63,75,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Blake Snell,0,Petco Park,31,605483,3.96,7.56,11.77,1.33,0.226,0.0,0.0,0.25,0.0,0.0,0.0,True
64,64,76,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Mitch White,1,Truist Park,12,669952,5.79,11.57,3.86,1.5,0.3,1.0,0.0,0.0,0.5,0.2,0.25,True
