,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
21,21,21,21,21,21,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Dylan Cease,0.0,Guaranteed Rate Field,23.0,656302,1.98,6.53,12.18,1.16,0.198,0.25,0.0,0.0,0.4,0.6,0.25,False
22,22,22,22,22,22,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Max Fried,1.0,Citi Field,22.0,608331,2.6,8.07,8.26,1.08,0.237,0.333,0.25,0.0,0.25,0.0,0.5,True
23,23,23,23,23,23,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Jordan Montgomery,1.0,Rogers Centre,2.0,656756,0.0,3.6,1.8,0.6,0.125,0.5,0.25,0.5,0.0,0.25,0.25,True
24,24,24,24,24,25,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Pablo Lopez,0.0,loanDepot park,20.0,641154,3.57,7.79,9.1,1.16,0.232,0.5,0.25,0.0,0.0,0.25,0.0,False
25,25,25,25,25,26,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Patrick Sandoval,1.0,Guaranteed Rate Field,23.0,663776,3.41,9.0,9.66,1.47,0.259,0.5,0.6,0.5,0.5,0.0,0.667,True
26,26,26,26,26,27,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Tyler Wells,0.0,Oriole Park at Camden Yards,30.0,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.4,0.2,0.0,0.5,0.0,True
27,27,27,27,27,30,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Jordan Montgomery,1.0,Rogers Centre,2.0,656756,0.0,3.6,1.8,0.6,0.125,0.667,0.333,0.0,0.4,0.25,0.0,False
28,28,28,28,28,31,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Ross Stripling,0.0,Rogers Centre,2.0,548389,3.16,8.27,7.29,1.1,0.241,0.286,0.0,0.667,0.25,0.0,0.25,True
29,29,29,29,29,32,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Jake Odorizzi,0.0,Minute Maid Park,32.0,543606,3.86,11.57,7.71,1.93,0.316,0.143,0.667,0.5,0.5,0.25,0.25,True
30,30,30,30,30,33,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Ross Stripling,0.0,Rogers Centre,2.0,548389,3.16,8.27,7.29,1.1,0.241,0.25,0.333,0.333,0.25,0.333,0.25,True
31,31,31,31,31,34,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Ross Stripling,0.0,Rogers Centre,2.0,548389,3.16,8.27,7.29,1.1,0.241,0.0,0.0,1.0,0.333,0.25,0.333,False
32,32,32,32,32,35,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Steven Matz,0.0,Busch Stadium,15.0,571927,5.7,9.91,10.76,1.31,0.269,0.5,0.4,0.0,0.0,0.0,0.0,False
33,33,33,33,33,36,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Jordan Montgomery,1.0,Rogers Centre,2.0,656756,0.0,3.6,1.8,0.6,0.125,0.273,0.333,0.5,0.333,0.25,0.0,True
34,34,34,34,34,37,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Max Fried,1.0,Citi Field,22.0,608331,2.6,8.07,8.26,1.08,0.237,0.4,0.4,0.0,0.25,0.5,0.0,False
35,35,35,35,35,38,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Jake Odorizzi,0.0,Minute Maid Park,32.0,543606,3.86,11.57,7.71,1.93,0.316,0.667,0.5,0.0,0.2,0.25,0.333,False
36,36,36,36,36,40,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Jake Odorizzi,0.0,Minute Maid Park,32.0,543606,3.86,11.57,7.71,1.93,0.316,0.286,0.6,0.5,0.0,0.0,0.25,False
37,37,37,37,37,41,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Ross Stripling,0.0,Rogers Centre,2.0,548389,3.16,8.27,7.29,1.1,0.241,0.0,0.333,0.0,0.5,0.333,0.25,True
38,38,38,38,38,42,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Steven Matz,0.0,Busch Stadium,15.0,571927,5.7,9.91,10.76,1.31,0.269,0.0,0.0,0.5,0.0,0.0,0.0,False
39,39,39,39,39,43,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Marco Gonzales,1.0,Minute Maid Park,32.0,594835,3.98,9.63,5.21,1.39,0.274,0.286,0.0,0.0,0.6,0.0,0.0,True
40,40,40,40,40,44,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Dylan Cease,0.0,Guaranteed Rate Field,23.0,656302,1.98,6.53,12.18,1.16,0.198,0.0,0.0,0.25,0.333,0.0,0.2,False
41,41,41,41,41,45,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Zac Gallen,1.0,loanDepot park,20.0,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.2,0.25,0.333,0.25,0.0,False
42,42,42,42,42,46,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Chris Bassitt,0.0,Citi Field,22.0,605135,3.39,7.75,8.93,1.12,0.23,0.0,0.25,0.0,0.25,0.5,0.0,False
