,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
17,17,23,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Alex Cobb,0.0,Oracle Park,9.0,502171,4.15,8.87,9.64,1.29,0.253,0.5,0.0,0.0,0.5,0.5,0.0,True
18,18,24,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Cal Quantrill,0.0,Progressive Field,7.0,615698,3.88,9.0,5.78,1.28,0.265,0.364,0.4,0.5,0.25,0.0,0.0,True
19,19,25,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Sean Manaea,1.0,Coors Field,1.0,640455,4.74,8.53,9.32,1.32,0.247,0.222,0.5,0.25,0.0,0.25,0.25,False
20,20,26,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Merrill Kelly,1.0,Oracle Park,9.0,518876,2.86,7.48,7.41,1.13,0.226,0.429,0.667,0.25,0.0,0.0,1.0,True
21,21,27,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Aaron Nola,1.0,Busch Stadium,15.0,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.0,0.25,1.0,0.0,0.0,True
22,22,28,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Miles Mikolas,0.0,Busch Stadium,15.0,571945,3.5,8.09,6.88,1.09,0.239,0.235,0.4,0.0,0.0,0.0,0.75,False
23,23,29,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Alex Cobb,0.0,Oracle Park,9.0,502171,4.15,8.87,9.64,1.29,0.253,0.333,0.333,0.0,1.0,0.5,0.5,True
24,24,30,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Sean Manaea,1.0,Coors Field,1.0,640455,4.74,8.53,9.32,1.32,0.247,0.455,0.667,0.5,0.0,0.25,0.5,True
25,25,31,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Max Fried,0.0,Truist Park,12.0,608331,2.6,8.07,8.26,1.08,0.237,0.667,0.333,0.0,1.0,0.5,0.0,True
26,26,33,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Spencer Howard,0.0,Globe Life Field,14.0,675921,7.41,11.95,7.65,1.73,0.309,0.0,0.25,0.333,0.0,0.25,0.25,True
27,27,34,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Mitch Keller,1.0,loanDepot park,20.0,656605,4.21,9.59,7.4,1.42,0.274,0.0,0.0,0.0,0.25,0.0,0.0,True
28,28,35,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Merrill Kelly,1.0,Oracle Park,9.0,518876,2.86,7.48,7.41,1.13,0.226,0.167,0.4,0.25,0.0,0.0,0.0,True
29,29,36,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Michael Pineda,1.0,Kauffman Stadium,5.0,501381,5.27,10.97,4.85,1.36,0.301,0.222,0.333,0.25,0.5,0.25,0.25,True
30,30,37,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Lance Lynn,1.0,Progressive Field,7.0,458681,5.88,9.96,9.35,1.29,0.269,0.333,0.333,0.75,0.5,0.25,0.25,True
31,31,38,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Jose Urena,0.0,Coors Field,1.0,570632,4.86,9.97,4.62,1.62,0.287,0.5,0.0,0.333,0.333,0.5,0.0,False
32,32,39,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Matt Wisler,0.0,Tropicana Field,21.0,605538,2.36,6.21,7.29,1.02,0.192,0.111,0.2,0.25,0.75,0.0,0.25,True
33,33,40,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Max Fried,0.0,Truist Park,12.0,608331,2.6,8.07,8.26,1.08,0.237,0.25,0.25,0.0,0.0,0.0,0.2,True
34,34,41,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Brad Keller,0.0,Kauffman Stadium,5.0,641745,4.45,8.97,6.03,1.37,0.259,0.143,0.333,0.333,0.25,0.25,0.25,True
35,35,42,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Matt Wisler,0.0,Tropicana Field,21.0,605538,2.36,6.21,7.29,1.02,0.192,0.167,0.5,0.6,0.0,0.0,0.0,True
36,36,43,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Mitch Keller,1.0,loanDepot park,20.0,656605,4.21,9.59,7.4,1.42,0.274,0.0,0.0,0.0,0.5,0.5,0.333,False
37,37,45,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Brad Keller,0.0,Kauffman Stadium,5.0,641745,4.45,8.97,6.03,1.37,0.259,0.25,0.25,0.0,0.4,0.25,0.333,True
38,38,46,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Sean Manaea,1.0,Coors Field,1.0,640455,4.74,8.53,9.32,1.32,0.247,0.333,0.5,0.25,0.0,0.0,0.0,True
39,39,47,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Alex Cobb,0.0,Oracle Park,9.0,502171,4.15,8.87,9.64,1.29,0.253,0.0,0.0,0.667,0.667,0.0,0.0,False
40,40,48,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Sean Manaea,1.0,Coors Field,1.0,640455,4.74,8.53,9.32,1.32,0.247,0.167,0.0,0.0,0.0,0.5,0.0,True
41,41,49,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Spencer Howard,0.0,Globe Life Field,14.0,675921,7.41,11.95,7.65,1.73,0.309,0.0,0.0,0.0,0.0,0.0,0.0,True
42,42,50,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Michael Pineda,1.0,Kauffman Stadium,5.0,501381,5.27,10.97,4.85,1.36,0.301,0.5,0.5,0.0,0.25,0.667,0.25,False
43,43,51,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Mitch Keller,1.0,loanDepot park,20.0,656605,4.21,9.59,7.4,1.42,0.274,0.5,0.25,0.5,0.0,0.0,0.0,True
44,44,52,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Brad Keller,0.0,Kauffman Stadium,5.0,641745,4.45,8.97,6.03,1.37,0.259,0.391,0.0,0.0,0.0,0.333,1.0,True
45,45,53,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Miles Mikolas,0.0,Busch Stadium,15.0,571945,3.5,8.09,6.88,1.09,0.239,0.333,0.5,0.0,0.25,0.25,0.25,True
46,46,54,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Max Scherzer,1.0,Truist Park,12.0,453286,1.98,6.49,11.29,0.9,0.2,0.268,0.25,0.0,0.25,0.25,0.333,True
