,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
16,16,16,16,16,22,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.0,0.5,0.25,0.5,0.333,0.0,True
17,17,17,17,17,23,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Eduardo Rodriguez,1,Minute Maid Park,32,593958,4.38,8.08,7.85,1.33,0.233,0.417,0.0,0.25,1.0,0.0,0.25,False
18,18,18,18,18,24,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.333,0.0,0.5,0.0,0.25,0.0,True
19,19,19,19,19,25,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Eduardo Rodriguez,1,Minute Maid Park,32,593958,4.38,8.08,7.85,1.33,0.233,0.25,0.25,0.333,0.0,0.0,0.5,False
20,20,20,20,20,26,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Max Fried,0,Truist Park,12,608331,2.6,8.07,8.26,1.08,0.237,0.333,0.25,0.5,0.0,0.25,0.333,True
21,21,21,21,21,27,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Kyle Freeland,1,Chase Field,13,607536,4.56,9.5,6.66,1.36,0.272,0.4,0.25,0.5,0.25,0.5,0.333,True
22,22,22,22,22,29,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Clayton Kershaw,1,Wrigley Field,24,477132,2.64,7.28,9.28,0.98,0.218,0.0,0.0,0.333,0.0,0.333,0.0,False
23,23,23,23,23,30,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Drew Rasmussen,1,T-Mobile Park,27,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.667,0.25,0.333,0.0,0.0,False
24,24,24,24,24,31,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Drew Rasmussen,1,T-Mobile Park,27,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.25,0.25,0.0,0.5,0.5,True
25,25,25,25,25,32,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.0,0.0,0.0,0.0,0.5,0.0,True
26,26,26,26,26,35,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.73,8.66,1.33,0.253,0.4,0.25,0.667,0.75,0.4,0.25,True
27,27,27,27,27,36,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Marco Gonzales,0,T-Mobile Park,27,594835,3.98,9.63,5.21,1.39,0.274,0.0,0.4,0.333,0.0,0.5,0.4,False
28,28,28,28,28,37,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Kevin Gausman,1,Progressive Field,7,592332,2.91,9.56,10.48,1.23,0.27,0.25,0.0,0.333,0.2,0.0,0.2,True
29,29,29,29,29,38,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.1,0.25,0.333,0.5,0.0,0.0,True
30,30,30,30,30,40,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.111,0.0,0.25,0.75,0.25,0.0,False
31,31,31,31,31,41,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Kyle Freeland,1,Chase Field,13,607536,4.56,9.5,6.66,1.36,0.272,0.25,0.0,0.0,0.4,0.0,0.25,True
32,32,32,32,32,42,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.73,8.66,1.33,0.253,0.0,0.6,0.0,0.333,0.25,0.6,True
33,33,33,33,33,44,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.333,0.25,0.5,0.25,1.0,0.2,True
34,34,34,34,34,45,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Steven Matz,1,Oracle Park,9,571927,5.7,9.91,10.76,1.31,0.269,0.5,0.0,0.5,0.25,0.333,0.0,True
35,35,35,35,35,46,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Max Fried,0,Truist Park,12,608331,2.6,8.07,8.26,1.08,0.237,0.273,0.4,0.6,0.5,0.0,0.0,True
36,36,36,36,36,47,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Logan Webb,0,Oracle Park,9,657277,3.17,7.99,7.29,1.15,0.237,0.0,1.0,0.5,0.0,0.5,0.333,True
37,37,37,37,37,50,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Kyle Freeland,1,Chase Field,13,607536,4.56,9.5,6.66,1.36,0.272,0.345,0.333,1.0,0.25,0.25,0.25,True
38,38,38,38,38,52,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.333,0.333,0.333,0.0,0.0,0.0,True
39,39,39,39,39,54,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.2,0.5,0.5,0.5,0.0,0.5,True
40,40,40,40,40,55,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Drew Rasmussen,1,T-Mobile Park,27,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.0,0.333,0.5,0.0,0.5,False
41,41,41,41,41,56,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Sonny Gray,0,Target Field,26,543243,3.19,7.29,8.43,1.11,0.219,0.189,0.333,0.0,0.0,0.0,0.25,True
42,42,42,42,42,58,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Drew Smyly,0,Wrigley Field,24,592767,3.97,9.59,7.13,1.29,0.266,0.429,0.25,0.0,0.0,0.0,0.25,True
43,43,43,43,43,60,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Drew Smyly,0,Wrigley Field,24,592767,3.97,9.59,7.13,1.29,0.266,0.5,0.25,0.0,0.25,0.0,0.0,True
44,44,44,44,44,61,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Steven Matz,1,Oracle Park,9,571927,5.7,9.91,10.76,1.31,0.269,0.0,0.0,0.5,0.25,0.5,0.5,True
45,45,45,45,45,63,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.2,0.0,0.25,0.0,0.25,0.333,False
46,46,46,46,46,64,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Clayton Kershaw,1,Wrigley Field,24,477132,2.64,7.28,9.28,0.98,0.218,0.333,0.667,0.0,0.25,0.5,0.25,False
47,47,47,47,47,66,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Pablo Lopez,1,Petco Park,31,641154,3.57,7.79,9.1,1.16,0.232,0.333,0.5,0.0,0.0,0.0,0.6,False
48,48,48,48,48,67,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Dylan Cease,1,Fenway Park,3,656302,1.98,6.53,12.18,1.16,0.198,0.333,0.25,0.25,0.2,0.5,0.6,True
49,49,49,49,49,69,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Drew Rasmussen,1,T-Mobile Park,27,656876,2.96,8.08,7.39,1.17,0.238,0.375,0.5,0.333,0.0,0.25,0.0,True
50,50,50,50,50,70,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.25,0.0,0.0,0.0,0.25,0.0,False
51,51,51,51,51,72,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Marco Gonzales,0,T-Mobile Park,27,594835,3.98,9.63,5.21,1.39,0.274,0.0,0.8,0.0,0.333,0.2,0.2,True
52,52,52,52,52,73,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Dylan Cease,1,Fenway Park,3,656302,1.98,6.53,12.18,1.16,0.198,0.25,0.25,0.0,0.0,0.25,0.2,False
53,53,53,53,53,74,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Drew Smyly,0,Wrigley Field,24,592767,3.97,9.59,7.13,1.29,0.266,0.333,0.5,0.0,0.0,0.0,0.0,False
54,54,54,54,54,76,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,JT Brubaker,1,Great American Ball Park,8,664141,4.49,10.05,9.22,1.52,0.275,0.4,0.0,0.0,0.0,0.0,0.0,False
55,55,55,55,55,78,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Drew Rasmussen,1,T-Mobile Park,27,656876,2.96,8.08,7.39,1.17,0.238,0.333,0.4,0.25,0.333,0.0,0.0,False
56,56,56,56,56,79,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.136,0.0,0.25,0.25,0.25,0.25,False
57,57,57,57,57,81,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.0,0.25,0.25,0.0,0.5,0.0,True
58,58,58,58,58,82,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.1,0.0,0.5,0.0,0.25,0.4,False
59,59,59,59,59,83,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Sonny Gray,0,Target Field,26,543243,3.19,7.29,8.43,1.11,0.219,0.667,0.0,0.25,0.0,0.0,0.25,False
60,60,60,60,60,85,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.2,0.25,0.2,0.5,0.333,0.25,False
61,61,61,61,61,86,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Eduardo Rodriguez,1,Minute Maid Park,32,593958,4.38,8.08,7.85,1.33,0.233,0.25,0.0,0.0,0.25,0.333,0.25,False
62,62,62,62,62,87,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Sean Manaea,0,Petco Park,31,640455,4.74,8.53,9.32,1.32,0.247,0.333,0.25,0.0,0.0,0.0,0.0,True
63,63,63,63,63,90,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.25,0.0,0.0,0.25,0.0,True
64,64,64,64,64,91,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.333,0.0,0.6,0.0,0.5,0.0,True
65,65,65,65,65,92,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.667,0.0,0.75,0.25,0.25,0.0,True
66,66,66,66,66,94,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Corbin Burnes,1,Truist Park,12,669203,2.45,5.89,11.58,0.93,0.183,0.333,0.0,0.2,0.0,0.0,0.0,True
